subject	session	run	trial_nr	n	response
16	1	2	18	12.0	14.0
16	1	2	19	24.0	24.0
16	1	2	20	34.0	33.0
16	1	2	21	22.0	28.0
16	1	2	22	16.0	19.0
16	1	2	23	11.0	14.0
16	1	2	24	20.0	23.0
16	1	2	25	14.0	19.0
16	1	2	26	37.0	39.0
16	1	2	27	26.0	36.0
16	1	2	28	19.0	21.0
16	1	2	29	23.0	24.0
16	1	2	30	13.0	16.0
16	1	3	1	37.0	31.0
16	1	3	2	38.0	37.0
16	1	3	3	11.0	12.0
16	1	3	4	29.0	27.0
16	1	3	5	23.0	22.0
16	1	3	6	23.0	25.0
16	1	3	7	22.0	26.0
16	1	3	8	21.0	25.0
16	1	3	9	33.0	36.0
16	1	3	10	17.0	23.0
16	1	3	11	21.0	25.0
16	1	3	12	18.0	24.0
16	1	3	13	25.0	31.0
16	1	3	14	27.0	40.0
16	1	3	15	20.0	24.0
16	1	3	16	40.0	39.0
16	1	3	17	24.0	29.0
16	1	3	18	16.0	19.0
16	1	3	19	11.0	13.0
16	1	3	20	15.0	18.0
16	1	3	21	27.0	27.0
16	1	3	22	34.0	36.0
16	1	3	23	35.0	35.0
16	1	3	24	13.0	13.0
16	1	3	25	38.0	36.0
16	1	3	26	30.0	29.0
16	1	3	27	23.0	27.0
16	1	3	28	27.0	24.0
16	1	3	30	10.0	11.0
16	1	4	1	26.0	28.0
16	1	4	2	35.0	35.0
16	1	4	3	12.0	14.0
16	1	4	4	22.0	26.0
16	1	4	5	30.0	35.0
16	1	4	6	34.0	37.0
16	1	4	7	26.0	28.0
16	1	4	8	35.0	38.0
16	1	4	9	21.0	25.0
16	1	4	10	15.0	20.0
16	1	4	11	22.0	26.0
16	1	4	12	26.0	32.0
16	1	4	13	18.0	28.0
16	1	4	14	30.0	33.0
16	1	4	15	39.0	36.0
16	1	4	16	17.0	21.0
16	1	4	17	39.0	38.0
16	1	4	18	32.0	35.0
16	1	4	19	35.0	34.0
16	1	4	20	31.0	33.0
16	1	4	21	35.0	32.0
16	1	4	22	24.0	26.0
16	1	4	23	12.0	17.0
16	1	4	24	11.0	17.0
16	1	4	25	17.0	20.0
16	1	4	26	13.0	15.0
16	1	4	27	18.0	23.0
16	1	4	28	36.0	32.0
16	1	4	29	32.0	36.0
16	1	4	30	40.0	40.0
16	2	5	1	28.0	24.0
16	2	5	2	18.0	16.0
16	2	5	3	12.0	10.0
16	2	5	4	12.0	14.0
16	2	5	5	32.0	34.0
16	2	5	6	26.0	20.0
16	2	5	7	39.0	37.0
16	2	5	8	37.0	25.0
16	2	5	9	11.0	13.0
16	2	5	10	20.0	19.0
16	2	5	11	38.0	35.0
16	2	5	12	13.0	13.0
16	2	5	13	39.0	30.0
16	2	5	14	32.0	33.0
16	2	5	15	26.0	24.0
16	2	5	16	17.0	16.0
16	2	5	17	40.0	33.0
16	2	5	18	22.0	19.0
16	2	5	20	35.0	25.0
16	2	5	21	33.0	27.0
16	2	5	22	19.0	17.0
16	2	5	23	35.0	28.0
16	2	5	24	17.0	15.0
16	2	5	25	37.0	26.0
16	2	5	26	37.0	35.0
16	2	5	27	35.0	30.0
16	2	5	28	12.0	10.0
16	2	5	29	25.0	18.0
16	2	5	30	21.0	17.0
16	2	6	1	31.0	21.0
16	2	6	2	25.0	19.0
16	2	6	3	19.0	17.0
16	2	6	4	18.0	15.0
16	2	6	5	26.0	22.0
16	2	6	6	29.0	28.0
16	2	6	7	16.0	17.0
16	2	6	9	11.0	11.0
16	2	6	10	12.0	11.0
16	2	6	11	17.0	14.0
16	2	6	12	29.0	25.0
16	2	6	13	14.0	13.0
16	2	6	14	14.0	17.0
16	2	6	15	20.0	18.0
16	2	6	16	33.0	26.0
16	2	6	17	22.0	19.0
16	2	6	18	19.0	16.0
16	2	6	19	14.0	13.0
16	2	6	20	25.0	22.0
16	2	6	21	27.0	26.0
16	2	6	22	13.0	12.0
16	2	6	23	25.0	20.0
16	2	6	24	34.0	28.0
16	2	6	25	29.0	21.0
16	2	6	26	11.0	11.0
16	2	6	27	30.0	27.0
16	2	6	28	36.0	27.0
16	2	6	29	24.0	20.0
16	2	6	30	30.0	25.0
16	2	7	1	28.0	23.0
16	2	7	2	18.0	15.0
16	2	7	3	18.0	15.0
16	2	7	4	16.0	13.0
16	2	7	5	21.0	17.0
16	2	7	6	36.0	30.0
16	2	7	7	36.0	31.0
16	2	7	8	38.0	34.0
16	2	7	9	14.0	13.0
16	2	7	10	31.0	17.0
16	2	7	11	26.0	24.0
16	2	7	12	10.0	10.0
16	2	7	13	32.0	22.0
16	2	7	14	38.0	30.0
16	2	7	15	40.0	35.0
16	2	7	16	32.0	27.0
16	2	7	17	35.0	22.0
16	2	7	18	10.0	11.0
16	2	7	19	17.0	17.0
16	2	7	20	40.0	25.0
16	2	7	21	13.0	17.0
16	2	7	22	27.0	23.0
16	2	7	23	30.0	26.0
16	2	7	24	18.0	17.0
16	2	7	25	25.0	23.0
16	2	7	26	30.0	27.0
16	2	7	27	40.0	31.0
16	2	7	28	15.0	12.0
16	2	7	29	14.0	14.0
16	2	7	30	10.0	10.0
16	2	8	1	10.0	11.0
16	2	8	2	11.0	12.0
16	2	8	3	25.0	21.0
16	2	8	4	33.0	26.0
16	2	8	5	20.0	18.0
16	2	8	6	24.0	24.0
16	2	8	7	40.0	29.0
16	2	8	8	18.0	15.0
16	2	8	9	14.0	12.0
16	2	8	10	21.0	20.0
16	2	8	11	22.0	18.0
16	2	8	12	14.0	15.0
16	2	8	13	38.0	26.0
16	2	8	14	24.0	22.0
16	2	8	15	12.0	12.0
16	2	8	16	24.0	24.0
16	2	8	17	12.0	13.0
16	2	8	18	36.0	31.0
16	2	8	19	38.0	33.0
16	2	8	21	15.0	18.0
16	2	8	22	16.0	13.0
16	2	8	23	22.0	20.0
16	2	8	24	14.0	15.0
16	2	8	25	40.0	35.0
16	2	8	26	38.0	38.0
16	2	8	27	12.0	10.0
16	2	8	28	25.0	20.0
16	2	8	29	37.0	25.0
16	2	8	30	38.0	31.0
17	1	5	1	28.0	28.0
17	1	5	2	37.0	33.0
17	1	5	3	22.0	25.0
17	1	5	4	27.0	27.0
17	1	5	5	12.0	18.0
17	1	5	6	35.0	35.0
17	1	5	7	18.0	18.0
17	1	5	8	37.0	33.0
17	1	5	9	23.0	27.0
17	1	5	10	40.0	33.0
17	1	5	11	33.0	26.0
17	1	5	12	35.0	30.0
17	1	5	13	30.0	24.0
17	1	5	14	28.0	26.0
17	1	5	15	15.0	18.0
17	1	5	16	36.0	25.0
17	1	5	17	28.0	23.0
17	1	5	18	15.0	19.0
17	1	5	19	17.0	18.0
17	1	5	20	23.0	20.0
17	1	5	21	19.0	19.0
17	1	5	22	38.0	29.0
17	1	5	23	20.0	21.0
17	1	5	24	12.0	16.0
17	1	5	26	38.0	23.0
17	1	5	27	38.0	27.0
17	1	5	28	33.0	29.0
17	1	5	29	34.0	28.0
17	1	5	30	36.0	27.0
17	1	6	1	34.0	22.0
17	1	6	2	18.0	19.0
17	1	6	4	38.0	23.0
17	1	6	5	28.0	23.0
17	1	6	6	18.0	18.0
17	1	6	7	29.0	20.0
17	1	6	8	38.0	26.0
17	1	6	9	33.0	25.0
17	1	6	10	30.0	26.0
17	1	6	11	20.0	20.0
17	1	6	12	38.0	28.0
17	1	6	13	24.0	24.0
17	1	6	14	27.0	20.0
17	1	6	15	26.0	22.0
17	1	6	16	10.0	10.0
17	1	6	17	28.0	23.0
17	1	6	18	10.0	10.0
17	1	6	19	32.0	27.0
17	1	6	20	11.0	11.0
17	1	6	21	26.0	16.0
17	1	6	22	31.0	31.0
17	1	6	23	14.0	18.0
17	1	6	24	24.0	29.0
17	1	6	25	38.0	31.0
17	1	6	26	18.0	17.0
17	1	6	27	21.0	18.0
17	1	6	28	38.0	30.0
17	1	6	29	26.0	24.0
17	1	6	30	28.0	25.0
17	1	7	1	40.0	25.0
17	1	7	2	36.0	28.0
17	1	7	3	22.0	19.0
17	1	7	4	15.0	17.0
17	1	7	5	27.0	23.0
17	1	7	6	18.0	19.0
17	1	7	7	28.0	29.0
17	1	7	8	14.0	19.0
17	1	7	9	13.0	14.0
17	1	7	10	30.0	28.0
17	1	7	11	25.0	28.0
17	1	7	12	19.0	21.0
17	1	7	13	39.0	32.0
17	1	7	14	35.0	28.0
17	1	7	15	24.0	21.0
17	1	7	16	12.0	15.0
17	1	7	17	32.0	28.0
17	1	7	18	14.0	16.0
17	1	7	19	32.0	28.0
17	1	7	20	29.0	28.0
17	1	7	21	20.0	24.0
17	1	7	22	12.0	11.0
17	1	7	23	18.0	24.0
17	1	7	24	33.0	26.0
17	1	7	25	15.0	21.0
17	1	7	26	13.0	17.0
17	1	7	27	10.0	13.0
17	1	7	28	38.0	32.0
17	1	7	29	26.0	29.0
17	1	7	30	22.0	26.0
17	1	8	1	27.0	25.0
17	1	8	2	14.0	17.0
17	1	8	3	26.0	27.0
17	1	8	4	38.0	30.0
17	1	8	5	20.0	20.0
17	1	8	6	10.0	11.0
17	1	8	7	10.0	10.0
17	1	8	8	18.0	18.0
17	1	8	9	23.0	28.0
17	1	8	10	32.0	26.0
17	1	8	11	19.0	20.0
17	1	8	12	15.0	18.0
17	1	8	13	19.0	18.0
17	1	8	14	31.0	27.0
17	1	8	15	11.0	18.0
17	1	8	16	37.0	27.0
17	1	8	17	35.0	30.0
17	1	8	18	24.0	24.0
17	1	8	19	11.0	18.0
17	1	8	20	12.0	15.0
17	1	8	21	40.0	30.0
17	1	8	22	11.0	14.0
17	1	8	23	12.0	10.0
17	1	8	24	13.0	15.0
17	1	8	25	37.0	30.0
17	1	8	26	24.0	27.0
17	1	8	27	38.0	31.0
17	1	8	28	21.0	20.0
17	1	8	29	39.0	34.0
17	1	8	30	35.0	31.0
17	2	1	1	33.0	34.0
17	2	1	2	21.0	25.0
17	2	1	3	30.0	31.0
17	2	1	4	36.0	35.0
17	2	1	5	21.0	24.0
17	2	1	6	17.0	17.0
17	2	1	7	27.0	26.0
17	2	1	8	16.0	18.0
17	2	1	9	37.0	33.0
17	2	1	10	11.0	10.0
17	2	1	11	31.0	29.0
17	2	1	12	12.0	11.0
17	2	1	14	23.0	25.0
17	2	1	15	31.0	35.0
17	2	1	16	14.0	17.0
17	2	1	17	12.0	10.0
17	2	1	18	16.0	20.0
17	2	1	19	10.0	13.0
17	2	1	20	32.0	28.0
17	2	1	21	38.0	29.0
17	2	1	22	17.0	20.0
17	2	1	23	33.0	26.0
17	2	1	24	37.0	30.0
17	2	1	25	21.0	17.0
17	2	1	26	11.0	11.0
17	2	1	27	30.0	28.0
17	2	1	28	16.0	21.0
17	2	1	29	21.0	24.0
17	2	1	30	35.0	32.0
17	2	2	1	24.0	30.0
17	2	2	2	28.0	30.0
17	2	2	3	38.0	40.0
17	2	2	4	16.0	17.0
17	2	2	5	38.0	32.0
17	2	2	6	12.0	12.0
17	2	2	7	18.0	19.0
17	2	2	8	33.0	29.0
17	2	2	10	28.0	29.0
17	2	2	11	11.0	10.0
17	2	2	12	20.0	15.0
17	2	2	13	32.0	29.0
17	2	2	14	15.0	19.0
17	2	2	15	28.0	22.0
17	2	2	16	26.0	22.0
17	2	2	17	39.0	34.0
17	2	2	18	16.0	15.0
17	2	2	19	32.0	27.0
17	2	2	20	33.0	30.0
17	2	2	21	27.0	26.0
17	2	2	22	13.0	12.0
17	2	2	23	14.0	13.0
17	2	2	24	30.0	22.0
17	2	2	25	27.0	24.0
17	2	2	26	38.0	35.0
17	2	2	27	17.0	12.0
17	2	2	28	20.0	18.0
17	2	2	29	23.0	24.0
17	2	2	30	12.0	10.0
17	2	3	1	21.0	18.0
17	2	3	2	35.0	24.0
17	2	3	3	30.0	20.0
17	2	3	4	27.0	25.0
17	2	3	5	10.0	10.0
17	2	3	6	32.0	32.0
17	2	3	7	24.0	24.0
17	2	3	8	38.0	28.0
17	2	3	9	11.0	10.0
17	2	3	10	10.0	10.0
17	2	3	11	10.0	10.0
17	2	3	12	29.0	18.0
17	2	3	13	20.0	20.0
17	2	3	14	18.0	16.0
17	2	3	15	12.0	17.0
17	2	3	16	40.0	33.0
17	2	3	17	15.0	13.0
17	2	3	18	15.0	17.0
17	2	3	19	38.0	26.0
17	2	3	20	36.0	34.0
17	2	3	21	35.0	22.0
17	2	3	22	33.0	25.0
17	2	3	23	10.0	10.0
17	2	3	24	15.0	16.0
17	2	3	25	29.0	26.0
17	2	3	26	10.0	10.0
17	2	3	27	33.0	33.0
17	2	3	28	15.0	16.0
17	2	3	29	39.0	32.0
17	2	3	30	31.0	20.0
17	2	4	1	36.0	33.0
17	2	4	2	34.0	30.0
17	2	4	3	17.0	18.0
17	2	4	4	19.0	25.0
17	2	4	5	33.0	28.0
17	2	4	6	30.0	29.0
17	2	4	7	27.0	27.0
17	2	4	8	19.0	20.0
17	2	4	9	39.0	30.0
17	2	4	10	38.0	28.0
17	2	4	11	18.0	23.0
17	2	4	12	37.0	25.0
17	2	4	13	19.0	16.0
17	2	4	14	30.0	30.0
17	2	4	15	11.0	10.0
17	2	4	16	13.0	14.0
17	2	4	17	22.0	21.0
17	2	4	18	37.0	28.0
17	2	4	19	22.0	28.0
17	2	4	20	11.0	17.0
17	2	4	21	38.0	35.0
17	2	4	22	22.0	25.0
17	2	4	23	36.0	28.0
17	2	4	24	14.0	17.0
17	2	4	25	27.0	27.0
17	2	4	26	40.0	31.0
17	2	4	27	30.0	32.0
17	2	4	28	39.0	30.0
17	2	4	29	23.0	20.0
17	2	4	30	22.0	20.0
18	1	1	1	18.0	27.0
18	1	1	3	33.0	34.0
18	1	1	4	15.0	18.0
18	1	1	5	16.0	22.0
18	1	1	6	25.0	33.0
18	1	1	7	24.0	25.0
18	1	1	8	25.0	28.0
18	1	1	9	33.0	35.0
18	1	1	10	18.0	20.0
18	1	1	11	22.0	24.0
18	1	1	12	21.0	25.0
18	1	1	13	10.0	10.0
18	1	1	14	18.0	17.0
18	1	1	15	22.0	24.0
18	1	1	16	38.0	35.0
18	1	1	17	16.0	17.0
18	1	1	18	20.0	22.0
18	1	1	19	32.0	33.0
18	1	1	20	32.0	38.0
18	1	1	21	17.0	19.0
18	1	1	22	30.0	40.0
18	1	1	23	25.0	24.0
18	1	1	24	23.0	26.0
18	1	1	25	23.0	28.0
18	1	1	26	40.0	40.0
18	1	1	27	17.0	14.0
18	1	1	28	19.0	23.0
18	1	1	29	11.0	14.0
18	1	1	30	40.0	38.0
18	1	2	1	39.0	37.0
18	1	2	2	26.0	31.0
18	1	2	3	14.0	14.0
18	1	2	4	28.0	32.0
18	1	2	5	27.0	30.0
18	1	2	6	28.0	28.0
18	1	2	8	23.0	27.0
18	1	2	9	19.0	20.0
18	1	2	10	33.0	31.0
18	1	2	11	14.0	11.0
18	1	2	12	13.0	23.0
18	1	2	13	14.0	21.0
18	1	2	14	29.0	33.0
18	1	2	15	39.0	37.0
18	1	2	16	22.0	15.0
18	1	2	17	31.0	36.0
18	1	2	18	35.0	36.0
18	1	2	19	40.0	29.0
18	1	2	20	26.0	19.0
18	1	2	21	10.0	10.0
18	1	2	22	12.0	17.0
18	1	2	23	22.0	21.0
18	1	2	24	24.0	26.0
18	1	2	25	40.0	29.0
18	1	2	26	29.0	31.0
18	1	2	27	34.0	31.0
18	1	2	28	35.0	32.0
18	1	2	29	18.0	13.0
18	1	2	30	15.0	17.0
18	1	3	1	14.0	23.0
18	1	3	2	17.0	20.0
18	1	3	3	33.0	32.0
18	1	3	4	17.0	24.0
18	1	3	5	20.0	22.0
18	1	3	6	17.0	20.0
18	1	3	7	11.0	15.0
18	1	3	8	34.0	34.0
18	1	3	9	24.0	30.0
18	1	3	10	30.0	30.0
18	1	3	11	11.0	10.0
18	1	3	12	20.0	30.0
18	1	3	13	19.0	26.0
18	1	3	14	33.0	33.0
18	1	3	15	36.0	36.0
18	1	3	16	28.0	29.0
18	1	3	17	20.0	19.0
18	1	3	18	19.0	23.0
18	1	3	19	14.0	16.0
18	1	3	20	28.0	27.0
18	1	3	21	15.0	16.0
18	1	3	22	28.0	31.0
18	1	3	23	25.0	32.0
18	1	3	24	19.0	26.0
18	1	3	25	25.0	27.0
18	1	3	26	31.0	33.0
18	1	3	28	38.0	37.0
18	1	3	29	20.0	19.0
18	1	3	30	19.0	19.0
18	1	4	1	28.0	29.0
18	1	4	2	18.0	20.0
18	1	4	3	23.0	25.0
18	1	4	4	34.0	33.0
18	1	4	5	16.0	20.0
18	1	4	6	34.0	31.0
18	1	4	7	21.0	19.0
18	1	4	8	29.0	31.0
18	1	4	9	32.0	36.0
18	1	4	10	25.0	26.0
18	1	4	11	20.0	29.0
18	1	4	12	19.0	27.0
18	1	4	13	27.0	32.0
18	1	4	14	11.0	12.0
18	1	4	15	34.0	30.0
18	1	4	16	22.0	24.0
18	1	4	17	23.0	27.0
18	1	4	18	35.0	33.0
18	1	4	19	30.0	29.0
18	1	4	20	40.0	32.0
18	1	4	21	12.0	11.0
18	1	4	22	12.0	14.0
18	1	4	23	33.0	31.0
18	1	4	24	11.0	14.0
18	1	4	25	13.0	18.0
18	1	4	26	38.0	33.0
18	1	4	27	18.0	23.0
18	1	4	28	12.0	15.0
18	1	4	29	21.0	24.0
18	1	4	30	40.0	33.0
18	2	5	1	25.0	28.0
18	2	5	2	11.0	10.0
18	2	5	3	16.0	19.0
18	2	5	5	28.0	39.0
18	2	5	6	31.0	34.0
18	2	5	7	28.0	28.0
18	2	5	8	23.0	25.0
18	2	5	9	31.0	28.0
18	2	5	11	23.0	32.0
18	2	5	12	39.0	40.0
18	2	5	13	15.0	12.0
18	2	5	14	33.0	38.0
18	2	5	15	11.0	10.0
18	2	5	16	26.0	19.0
18	2	5	18	35.0	34.0
18	2	5	19	20.0	17.0
18	2	5	20	13.0	14.0
18	2	5	21	36.0	36.0
18	2	5	22	22.0	21.0
18	2	5	23	38.0	35.0
18	2	5	24	20.0	25.0
18	2	5	25	29.0	24.0
18	2	5	26	28.0	34.0
18	2	5	27	38.0	35.0
18	2	5	28	18.0	14.0
18	2	5	29	22.0	21.0
18	2	5	30	22.0	22.0
18	2	6	1	33.0	23.0
18	2	6	2	36.0	35.0
18	2	6	3	12.0	10.0
18	2	6	4	38.0	32.0
18	2	6	5	27.0	24.0
18	2	6	6	14.0	11.0
18	2	6	7	38.0	36.0
18	2	6	8	27.0	20.0
18	2	6	9	36.0	26.0
18	2	6	10	16.0	13.0
18	2	6	11	31.0	27.0
18	2	6	12	15.0	30.0
18	2	6	13	31.0	29.0
18	2	6	14	30.0	32.0
18	2	6	15	18.0	16.0
18	2	6	16	15.0	13.0
18	2	6	17	28.0	22.0
18	2	6	18	24.0	27.0
18	2	6	19	31.0	34.0
18	2	6	20	35.0	38.0
18	2	6	21	14.0	11.0
18	2	6	22	31.0	32.0
18	2	6	23	25.0	27.0
18	2	6	24	30.0	31.0
18	2	6	25	31.0	33.0
18	2	6	26	33.0	38.0
18	2	6	27	37.0	40.0
18	2	6	28	30.0	27.0
18	2	6	29	34.0	33.0
18	2	6	30	33.0	37.0
18	2	7	1	25.0	33.0
18	2	7	2	25.0	29.0
18	2	7	3	20.0	21.0
18	2	7	4	25.0	27.0
18	2	7	5	38.0	33.0
18	2	7	6	20.0	22.0
18	2	7	7	28.0	30.0
18	2	7	8	32.0	35.0
18	2	7	9	15.0	13.0
18	2	7	10	20.0	23.0
18	2	7	11	36.0	32.0
18	2	7	12	17.0	16.0
18	2	7	13	20.0	22.0
18	2	7	14	27.0	30.0
18	2	7	15	18.0	28.0
18	2	7	16	33.0	37.0
18	2	7	17	17.0	20.0
18	2	7	18	22.0	22.0
18	2	7	19	11.0	10.0
18	2	7	20	11.0	10.0
18	2	7	21	38.0	33.0
18	2	7	22	13.0	13.0
18	2	7	23	23.0	26.0
18	2	7	24	24.0	28.0
18	2	7	25	19.0	20.0
18	2	7	26	17.0	20.0
18	2	7	27	38.0	29.0
18	2	7	28	11.0	12.0
18	2	7	29	13.0	19.0
18	2	7	30	18.0	23.0
18	2	8	1	24.0	22.0
18	2	8	2	32.0	27.0
18	2	8	3	34.0	30.0
18	2	8	4	13.0	10.0
18	2	8	5	20.0	19.0
18	2	8	6	35.0	32.0
18	2	8	7	18.0	15.0
18	2	8	8	17.0	15.0
18	2	8	9	24.0	22.0
18	2	8	10	32.0	26.0
18	2	8	11	32.0	30.0
18	2	8	12	10.0	10.0
18	2	8	13	14.0	13.0
18	2	8	14	13.0	14.0
18	2	8	15	21.0	17.0
18	2	8	16	20.0	22.0
18	2	8	17	31.0	29.0
18	2	8	18	40.0	35.0
18	2	8	19	10.0	11.0
18	2	8	20	15.0	16.0
18	2	8	21	22.0	23.0
18	2	8	22	38.0	27.0
18	2	8	23	14.0	17.0
18	2	8	24	26.0	22.0
18	2	8	25	18.0	23.0
18	2	8	26	21.0	20.0
18	2	8	27	35.0	27.0
18	2	8	28	37.0	33.0
18	2	8	29	21.0	19.0
18	2	8	30	33.0	27.0
19	1	5	1	40.0	36.0
19	1	5	2	19.0	18.0
19	1	5	3	13.0	10.0
19	1	5	4	40.0	40.0
19	1	5	5	29.0	25.0
19	1	5	6	12.0	12.0
19	1	5	7	28.0	32.0
19	1	5	8	31.0	32.0
19	1	5	9	27.0	29.0
19	1	5	10	24.0	27.0
19	1	5	11	22.0	26.0
19	1	5	12	36.0	33.0
19	1	5	13	30.0	23.0
19	1	5	14	11.0	12.0
19	1	5	15	35.0	31.0
19	1	5	16	40.0	30.0
19	1	5	17	37.0	29.0
19	1	5	18	14.0	16.0
19	1	5	19	35.0	29.0
19	1	5	20	22.0	23.0
19	1	5	21	30.0	27.0
19	1	5	22	32.0	26.0
19	1	5	23	17.0	19.0
19	1	5	24	17.0	21.0
19	1	5	25	25.0	25.0
19	1	5	26	17.0	18.0
19	1	5	27	32.0	27.0
19	1	5	28	20.0	18.0
19	1	5	29	21.0	23.0
19	1	5	30	37.0	35.0
19	1	6	1	12.0	14.0
19	1	6	2	24.0	21.0
19	1	6	3	24.0	24.0
19	1	6	4	34.0	32.0
19	1	6	5	33.0	27.0
19	1	6	6	32.0	35.0
19	1	6	7	23.0	24.0
19	1	6	8	39.0	35.0
19	1	6	9	33.0	35.0
19	1	6	10	18.0	18.0
19	1	6	11	32.0	28.0
19	1	6	12	12.0	11.0
19	1	6	13	13.0	10.0
19	1	6	14	29.0	31.0
19	1	6	15	15.0	17.0
19	1	6	16	10.0	10.0
19	1	6	17	38.0	30.0
19	1	6	18	15.0	18.0
19	1	6	19	38.0	35.0
19	1	6	20	37.0	32.0
19	1	6	21	21.0	24.0
19	1	6	22	21.0	26.0
19	1	6	23	39.0	33.0
19	1	6	24	10.0	10.0
19	1	6	25	25.0	32.0
19	1	6	26	14.0	14.0
19	1	6	27	11.0	21.0
19	1	6	28	28.0	31.0
19	1	6	29	20.0	18.0
19	1	6	30	21.0	25.0
19	1	7	1	25.0	28.0
19	1	7	2	16.0	22.0
19	1	7	3	20.0	26.0
19	1	7	4	19.0	22.0
19	1	7	5	33.0	34.0
19	1	7	6	36.0	36.0
19	1	7	7	18.0	19.0
19	1	7	8	32.0	27.0
19	1	7	9	38.0	31.0
19	1	7	10	29.0	28.0
19	1	7	11	21.0	25.0
19	1	7	12	33.0	27.0
19	1	7	13	22.0	21.0
19	1	7	14	35.0	28.0
19	1	7	16	18.0	20.0
19	1	7	17	28.0	31.0
19	1	7	18	35.0	29.0
19	1	7	19	17.0	17.0
19	1	7	20	39.0	29.0
19	1	7	21	39.0	31.0
19	1	7	22	25.0	23.0
19	1	7	23	28.0	29.0
19	1	7	24	16.0	21.0
19	1	7	25	32.0	36.0
19	1	7	26	39.0	36.0
19	1	7	27	32.0	27.0
19	1	7	28	15.0	11.0
19	1	7	29	34.0	27.0
19	1	7	30	18.0	19.0
19	1	8	1	29.0	31.0
19	1	8	2	30.0	29.0
19	1	8	3	33.0	32.0
19	1	8	4	25.0	25.0
19	1	8	5	17.0	23.0
19	1	8	6	29.0	26.0
19	1	8	7	22.0	22.0
19	1	8	8	16.0	17.0
19	1	8	9	22.0	25.0
19	1	8	10	37.0	31.0
19	1	8	11	28.0	28.0
19	1	8	12	13.0	12.0
19	1	8	13	30.0	32.0
19	1	8	14	34.0	31.0
19	1	8	15	30.0	27.0
19	1	8	16	11.0	10.0
19	1	8	17	12.0	12.0
19	1	8	18	28.0	28.0
19	1	8	19	25.0	25.0
19	1	8	20	20.0	22.0
19	1	8	21	18.0	21.0
19	1	8	22	39.0	40.0
19	1	8	23	15.0	19.0
19	1	8	24	34.0	35.0
19	1	8	25	15.0	20.0
19	1	8	26	14.0	18.0
19	1	8	27	37.0	37.0
19	1	8	28	14.0	18.0
19	1	8	29	26.0	26.0
19	1	8	30	13.0	14.0
19	2	1	1	33.0	35.0
19	2	1	2	33.0	30.0
19	2	1	3	21.0	25.0
19	2	1	4	26.0	27.0
19	2	1	5	40.0	40.0
19	2	1	6	30.0	30.0
19	2	1	7	37.0	36.0
19	2	1	8	11.0	10.0
19	2	1	9	21.0	18.0
19	2	1	10	37.0	31.0
19	2	1	11	10.0	10.0
19	2	1	12	30.0	25.0
19	2	1	13	37.0	35.0
19	2	1	14	34.0	27.0
19	2	1	15	12.0	10.0
19	2	1	16	30.0	23.0
19	2	1	17	31.0	27.0
19	2	1	18	14.0	12.0
19	2	1	19	36.0	32.0
19	2	1	20	29.0	29.0
19	2	1	21	29.0	23.0
19	2	1	22	29.0	24.0
19	2	1	23	39.0	34.0
19	2	1	24	16.0	15.0
19	2	1	25	37.0	37.0
19	2	1	26	12.0	11.0
19	2	1	27	13.0	12.0
19	2	1	28	26.0	23.0
19	2	1	29	21.0	25.0
19	2	1	30	25.0	26.0
19	2	2	1	18.0	17.0
19	2	2	2	14.0	13.0
19	2	2	3	33.0	33.0
19	2	2	4	31.0	36.0
19	2	2	5	34.0	35.0
19	2	2	6	27.0	27.0
19	2	2	7	36.0	36.0
19	2	2	8	11.0	10.0
19	2	2	9	34.0	27.0
19	2	2	10	33.0	26.0
19	2	2	11	37.0	34.0
19	2	2	12	13.0	14.0
19	2	2	13	16.0	17.0
19	2	2	14	32.0	32.0
19	2	2	15	10.0	11.0
19	2	2	16	21.0	23.0
19	2	2	17	15.0	17.0
19	2	2	18	21.0	23.0
19	2	2	19	14.0	14.0
19	2	2	20	33.0	32.0
19	2	2	21	13.0	11.0
19	2	2	22	13.0	16.0
19	2	2	23	19.0	23.0
19	2	2	24	34.0	29.0
19	2	2	25	27.0	28.0
19	2	2	26	28.0	31.0
19	2	2	27	23.0	28.0
19	2	2	28	12.0	12.0
19	2	2	29	23.0	24.0
19	2	2	30	11.0	10.0
19	2	3	1	17.0	18.0
19	2	3	2	13.0	11.0
19	2	3	3	40.0	40.0
19	2	3	4	10.0	10.0
19	2	3	5	16.0	19.0
19	2	3	6	34.0	32.0
19	2	3	7	30.0	32.0
19	2	3	8	32.0	30.0
19	2	3	9	39.0	37.0
19	2	3	10	35.0	34.0
19	2	3	11	27.0	27.0
19	2	3	12	31.0	28.0
19	2	3	13	10.0	11.0
19	2	3	14	30.0	31.0
19	2	3	15	34.0	34.0
19	2	3	16	15.0	16.0
19	2	3	17	15.0	17.0
19	2	3	18	35.0	32.0
19	2	3	19	13.0	17.0
19	2	3	20	32.0	30.0
19	2	3	21	18.0	19.0
19	2	3	22	32.0	29.0
19	2	3	23	37.0	37.0
19	2	3	24	31.0	32.0
19	2	3	25	22.0	28.0
19	2	3	26	22.0	25.0
19	2	3	27	25.0	26.0
19	2	3	28	11.0	11.0
19	2	3	29	17.0	21.0
19	2	3	30	31.0	27.0
19	2	4	1	25.0	27.0
19	2	4	2	27.0	29.0
19	2	4	3	39.0	39.0
19	2	4	4	34.0	33.0
19	2	4	5	38.0	38.0
